wid,outcome,considered,evaluation,prompt_id
w2be12ca,bowling,False,-3,Sports (season)
w2be12ca,golf,False,-10,Sports (season)
w2be12ca,soccer,False,-10,Sports (season)
w2be12ca,baseball,False,-10,Sports (season)
w2be12ca,volleyball,False,-5,Sports (season)
w2be12ca,football,False,-6,Sports (season)
w2be12ca,panda,False,10,Animals (intimate)
w2be12ca,UNK,False,1,Animals (intimate)
w2be12ca,crocodile,False,1,Animals (intimate)
w2be12ca,lemur,False,10,Animals (intimate)
w2be12ca,UNK,False,2,Animals (intimate)
w2be12ca,tiger,True,10,Animals (intimate)
w2be12ca,lion,False,3,Animals (intimate)
w2be12ca,UNK,False,10,Animals (intimate)
w2be12ca,UNK,False,2,Animals (intimate)
w2be12ca,kangaroo,False,10,Animals (intimate)
w2be12ca,koala,False,2,Animals (intimate)
w2be12ca,monkey,True,10,Animals (intimate)
w2be12ca,elephant,True,6,Animals (intimate)
w2be12ca,rhinoceros,False,3,Animals (intimate)
w2be12ca,zebra,False,5,Animals (intimate)
w2be12ca,giraffe,False,4,Animals (intimate)
w2be12ca,gorilla,False,3,Animals (intimate)
w2baccaf,UNK,False,10,PRACTICE
w2baccaf,UNK,False,10,PRACTICE
w2baccaf,UNK,False,10,PRACTICE
w2baccaf,UNK,False,10,PRACTICE
w2baccaf,UNK,False,10,PRACTICE
w2baccaf,UNK,False,10,PRACTICE
w2baccaf,UNK,False,10,PRACTICE
w2baccaf,UNK,False,10,PRACTICE
w2baccaf,bowling,False,0,Sports (silence)
w2baccaf,football,False,0,Sports (silence)
w2baccaf,soccer,False,-1,Sports (silence)
w2baccaf,UNK,False,-3,Sports (silence)
w2baccaf,boxing,False,0,Sports (silence)
w2baccaf,volleyball,False,-2,Sports (silence)
w2baccaf,baseball,False,-1,Sports (silence)
w2baccaf,golf,False,-1,Sports (silence)
w2baccaf,basketball,False,-1,Sports (silence)
w2baccaf,tennis,True,-3,Sports (silence)
w2baccaf,cricket,False,0,Sports (silence)
w2baccaf,rugby,False,0,Sports (silence)
w2baccaf,airplane,False,-10,Vehicles (veto)
w2baccaf,skateboard,False,10,Vehicles (veto)
w2baccaf,bicycle,False,0,Vehicles (veto)
w2baccaf,UNK,False,10,Vehicles (veto)
w2baccaf,helicopter,False,0,Vehicles (veto)
w2baccaf,train,False,-1,Vehicles (veto)
w2baccaf,unicycle,False,0,Vehicles (veto)
w2baccaf,bus,False,-3,Vehicles (veto)
w2baccaf,car,False,-10,Vehicles (veto)
w2baccaf,scooter,False,0,Vehicles (veto)
w2baccaf,boat,False,0,Vehicles (veto)
w2baccaf,geometry,False,10,Subjects (magic)
w2baccaf,chemistry,False,10,Subjects (magic)
w2baccaf,french,False,10,Subjects (magic)
w2baccaf,algebra,False,0,Subjects (magic)
w2baccaf,physics,False,10,Subjects (magic)
w2baccaf,biology,False,10,Subjects (magic)
w2baccaf,english,False,0,Subjects (magic)
w2baccaf,history,False,10,Subjects (magic)
w2baccaf,spanish,False,10,Subjects (magic)
w2baccaf,calculus,False,10,Subjects (magic)
w2baccaf,UNK,False,10,Animals (bubble)
w2baccaf,koala,False,10,Animals (bubble)
w2baccaf,elephant,False,10,Animals (bubble)
w2baccaf,rhinoceros,False,10,Animals (bubble)
w2baccaf,monkey,False,10,Animals (bubble)
w2baccaf,UNK,False,10,Animals (bubble)
w2baccaf,zebra,False,10,Animals (bubble)
w2baccaf,panda,False,10,Animals (bubble)
w2baccaf,giraffe,False,10,Animals (bubble)
w2baccaf,kangaroo,False,10,Animals (bubble)
w2baccaf,crocodile,False,10,Animals (bubble)
w2baccaf,gorilla,False,10,Animals (bubble)
w2baccaf,lion,False,10,Animals (bubble)
w2baccaf,lemur,False,10,Animals (bubble)
w2baccaf,UNK,False,10,Animals (bubble)
w2baccaf,UNK,False,10,Animals (bubble)
w2baccaf,tiger,False,10,Animals (bubble)
w2baccaf,UNK,False,0,Animals (bubble)
w2044ba1,UNK,False,3,PRACTICE
w2044ba1,UNK,False,0,PRACTICE
w2044ba1,UNK,False,3,PRACTICE
w2044ba1,UNK,False,2,PRACTICE
w2044ba1,UNK,True,4,PRACTICE
w2044ba1,UNK,False,-3,PRACTICE
w2044ba1,UNK,False,3,PRACTICE
w2044ba1,UNK,False,4,PRACTICE
w2044ba1,helicopter,False,-9,Vehicles (commute)
w2044ba1,train,False,-7,Vehicles (commute)
w2044ba1,bus,False,-8,Vehicles (commute)
w2044ba1,car,False,8,Vehicles (commute)
w2044ba1,bicycle,False,-4,Vehicles (commute)
w2044ba1,UNK,False,9,Vehicles (commute)
w2044ba1,airplane,False,-5,Vehicles (commute)
w2044ba1,unicycle,False,-8,Vehicles (commute)
w2044ba1,scooter,False,-3,Vehicles (commute)
w2044ba1,skateboard,False,-7,Vehicles (commute)
w2044ba1,boat,False,1,Vehicles (commute)
w2044ba1,french,False,-1,Subjects (school)
w2044ba1,calculus,False,2,Subjects (school)
w2044ba1,geometry,False,3,Subjects (school)
w2044ba1,english,False,3,Subjects (school)
w2044ba1,chemistry,False,-4,Subjects (school)
w2044ba1,physics,False,-3,Subjects (school)
w2044ba1,algebra,False,8,Subjects (school)
w2044ba1,history,False,8,Subjects (school)
w2044ba1,spanish,False,-2,Subjects (school)
w2044ba1,biology,False,-1,Subjects (school)
w2044ba1,panda,False,6,Animals (intimate)
w2044ba1,UNK,False,-2,Animals (intimate)
w2044ba1,monkey,True,-7,Animals (intimate)
w2044ba1,koala,False,-2,Animals (intimate)
w2044ba1,gorilla,True,-10,Animals (intimate)
w2044ba1,UNK,True,-9,Animals (intimate)
w2044ba1,giraffe,False,3,Animals (intimate)
w2044ba1,rhinoceros,False,-10,Animals (intimate)
w2044ba1,zebra,False,-3,Animals (intimate)
w2044ba1,lemur,False,-1,Animals (intimate)
w2044ba1,lion,True,-10,Animals (intimate)
w2044ba1,monkey,True,-9,Animals (intimate)
w2044ba1,UNK,False,4,Animals (intimate)
w2044ba1,crocodile,False,-10,Animals (intimate)
w2044ba1,UNK,False,-10,Animals (intimate)
w2044ba1,UNK,False,-10,Animals (intimate)
w2044ba1,kangaroo,False,-6,Animals (intimate)
w2044ba1,elephant,False,-2,Animals (intimate)
w2044ba1,tiger,True,-10,Animals (intimate)
w2044ba1,UNK,True,6,Sports (season)
w2044ba1,football,False,-8,Sports (season)
w2044ba1,cricket,False,-8,Sports (season)
w2044ba1,rugby,False,-8,Sports (season)
w2044ba1,bowling,False,-6,Sports (season)
w2044ba1,tennis,False,-8,Sports (season)
w2044ba1,UNK,False,-8,Sports (season)
w2044ba1,soccer,False,-8,Sports (season)
w2044ba1,baseball,False,-8,Sports (season)
w2044ba1,golf,False,-8,Sports (season)
w2044ba1,boxing,False,2,Sports (season)
w2044ba1,basketball,False,-7,Sports (season)
w2044ba1,volleyball,False,-5,Sports (season)
w31c2904,UNK,False,10,PRACTICE
w31c2904,UNK,False,8,PRACTICE
w31c2904,UNK,False,7,PRACTICE
w31c2904,UNK,False,7,PRACTICE
w31c2904,UNK,False,7,PRACTICE
w31c2904,UNK,True,8,PRACTICE
w31c2904,UNK,True,10,PRACTICE
w31c2904,UNK,False,9,PRACTICE
w31c2904,UNK,False,6,PRACTICE
w31c2904,UNK,True,9,PRACTICE
w31c2904,volleyball,False,-6,Sports (season)
w31c2904,cricket,False,-5,Sports (season)
w31c2904,UNK,False,-5,Sports (season)
w31c2904,soccer,False,1,Sports (season)
w31c2904,tennis,False,-7,Sports (season)
w31c2904,football,False,3,Sports (season)
w31c2904,rugby,False,3,Sports (season)
w31c2904,boxing,False,1,Sports (season)
w31c2904,baseball,True,9,Sports (season)
w31c2904,golf,False,1,Sports (season)
w31c2904,bowling,False,2,Sports (season)
w31c2904,algebra,False,1,Subjects (school)
w31c2904,english,False,-1,Subjects (school)
w31c2904,french,False,-7,Subjects (school)
w31c2904,chemistry,False,-3,Subjects (school)
w31c2904,history,False,2,Subjects (school)
w31c2904,calculus,False,-1,Subjects (school)
w31c2904,spanish,False,0,Subjects (school)
w31c2904,biology,False,0,Subjects (school)
w31c2904,geometry,False,1,Subjects (school)
w31c2904,physics,False,-1,Subjects (school)
w31c2904,rhinoceros,False,-10,Animals (intimate)
w31c2904,elephant,False,-8,Animals (intimate)
w31c2904,UNK,False,-3,Animals (intimate)
w31c2904,monkey,False,-1,Animals (intimate)
w31c2904,UNK,False,1,Animals (intimate)
w31c2904,giraffe,False,1,Animals (intimate)
w31c2904,UNK,False,-10,Animals (intimate)
w31c2904,koala,False,1,Animals (intimate)
w31c2904,UNK,False,1,Animals (intimate)
w31c2904,UNK,False,-10,Animals (intimate)
w31c2904,kangaroo,False,-2,Animals (intimate)
w31c2904,panda,False,1,Animals (intimate)
w31c2904,lion,False,-10,Animals (intimate)
w31c2904,crocodile,False,-10,Animals (intimate)
w31c2904,gorilla,False,-10,Animals (intimate)
w31c2904,zebra,False,-2,Animals (intimate)
w31c2904,lemur,False,1,Animals (intimate)
w31c2904,tiger,False,-10,Animals (intimate)
w31c2904,UNK,False,7,Vehicles (commute)
w31c2904,bicycle,False,-7,Vehicles (commute)
w31c2904,train,False,3,Vehicles (commute)
w31c2904,boat,False,4,Vehicles (commute)
w31c2904,scooter,False,-2,Vehicles (commute)
w31c2904,bus,False,-5,Vehicles (commute)
w31c2904,car,False,3,Vehicles (commute)
w31c2904,skateboard,False,-7,Vehicles (commute)
w31c2904,helicopter,False,2,Vehicles (commute)
w31c2904,airplane,False,2,Vehicles (commute)
w31c2904,unicycle,False,-9,Vehicles (commute)
wd61612e,UNK,False,5,PRACTICE
wd61612e,UNK,False,5,PRACTICE
wd61612e,UNK,False,2,PRACTICE
wd61612e,UNK,False,8,PRACTICE
wd61612e,UNK,True,10,PRACTICE
wd61612e,UNK,True,10,PRACTICE
wd61612e,UNK,True,10,PRACTICE
wd61612e,UNK,False,9,PRACTICE
wd61612e,UNK,True,10,PRACTICE
wd61612e,UNK,True,10,PRACTICE
wd61612e,calculus,True,-2,Subjects (school)
wd61612e,history,True,4,Subjects (school)
wd61612e,physics,False,2,Subjects (school)
wd61612e,french,False,4,Subjects (school)
wd61612e,spanish,False,7,Subjects (school)
wd61612e,biology,False,1,Subjects (school)
wd61612e,geometry,False,-1,Subjects (school)
wd61612e,english,False,7,Subjects (school)
wd61612e,chemistry,False,-3,Subjects (school)
wd61612e,algebra,False,2,Subjects (school)
wd61612e,golf,False,-9,Sports (season)
wd61612e,football,True,-7,Sports (season)
wd61612e,rugby,False,-6,Sports (season)
wd61612e,UNK,False,-9,Sports (season)
wd61612e,bowling,False,-9,Sports (season)
wd61612e,basketball,True,2,Sports (season)
wd61612e,volleyball,False,1,Sports (season)
wd61612e,tennis,False,2,Sports (season)
wd61612e,soccer,True,8,Sports (season)
wd61612e,boxing,False,-3,Sports (season)
wd61612e,cricket,False,2,Sports (season)
wd61612e,bicycle,False,5,Vehicles (commute)
wd61612e,boat,False,2,Vehicles (commute)
wd61612e,airplane,False,-5,Vehicles (commute)
wd61612e,car,False,1,Vehicles (commute)
wd61612e,UNK,True,5,Vehicles (commute)
wd61612e,train,True,6,Vehicles (commute)
wd61612e,unicycle,False,-4,Vehicles (commute)
wd61612e,helicopter,False,-5,Vehicles (commute)
wd61612e,skateboard,False,-9,Vehicles (commute)
wd61612e,bus,False,5,Vehicles (commute)
wd61612e,UNK,False,-3,Vehicles (commute)
wd61612e,scooter,False,3,Vehicles (commute)
wd61612e,lion,True,-10,Animals (intimate)
wd61612e,elephant,False,3,Animals (intimate)
wd61612e,crocodile,False,-9,Animals (intimate)
wd61612e,UNK,False,-10,Animals (intimate)
wd61612e,rhinoceros,False,-5,Animals (intimate)
wd61612e,UNK,False,6,Animals (intimate)
wd61612e,UNK,False,3,Animals (intimate)
wd61612e,monkey,False,3,Animals (intimate)
wd61612e,bear,True,-10,Animals (intimate)
wd61612e,gorilla,False,-10,Animals (intimate)
wd61612e,UNK,True,-2,Animals (intimate)
wd61612e,tiger,True,-10,Animals (intimate)
wd61612e,giraffe,False,5,Animals (intimate)
wd61612e,UNK,True,4,Animals (intimate)
wd61612e,kangaroo,False,-5,Animals (intimate)
wd61612e,koala,False,5,Animals (intimate)
wd61612e,UNK,False,-10,Animals (intimate)
wd61612e,panda,True,1,Animals (intimate)
we2a0c38,UNK,False,10,PRACTICE
we2a0c38,UNK,True,10,PRACTICE
we2a0c38,UNK,False,10,PRACTICE
we2a0c38,UNK,True,10,PRACTICE
we2a0c38,UNK,True,10,PRACTICE
we2a0c38,UNK,True,10,PRACTICE
we2a0c38,UNK,False,10,PRACTICE
we2a0c38,UNK,False,10,PRACTICE
we2a0c38,UNK,False,3,Animals (bubble)
we2a0c38,alligator,True,4,Animals (bubble)
we2a0c38,bear,True,10,Animals (bubble)
we2a0c38,rhinoceros,False,-1,Animals (bubble)
we2a0c38,bird,True,4,Animals (bubble)
we2a0c38,lion,True,3,Animals (bubble)
we2a0c38,gorilla,False,-2,Animals (bubble)
we2a0c38,kangaroo,False,4,Animals (bubble)
we2a0c38,UNK,False,-2,Animals (bubble)
we2a0c38,tiger,False,7,Animals (bubble)
we2a0c38,koala,False,2,Animals (bubble)
we2a0c38,giraffe,False,4,Animals (bubble)
we2a0c38,panda,False,-1,Animals (bubble)
we2a0c38,elephant,False,-3,Animals (bubble)
we2a0c38,UNK,False,6,Animals (bubble)
we2a0c38,crocodile,False,5,Animals (bubble)
we2a0c38,UNK,False,-3,Animals (bubble)
we2a0c38,monkey,False,-2,Animals (bubble)
we2a0c38,volleyball,False,-9,Sports (silence)
we2a0c38,baseball,True,-9,Sports (silence)
we2a0c38,UNK,False,0,Sports (silence)
we2a0c38,golf,False,0,Sports (silence)
we2a0c38,cricket,False,1,Sports (silence)
we2a0c38,boxing,False,2,Sports (silence)
we2a0c38,rugby,False,0,Sports (silence)
we2a0c38,football,True,-9,Sports (silence)
we2a0c38,basketball,True,-9,Sports (silence)
we2a0c38,bowling,False,-7,Sports (silence)
we2a0c38,soccer,True,-10,Sports (silence)
we2a0c38,tennis,False,0,Sports (silence)
we2a0c38,history,False,10,Subjects (magic)
we2a0c38,geometry,False,10,Subjects (magic)
we2a0c38,biology,False,10,Subjects (magic)
we2a0c38,spanish,False,10,Subjects (magic)
we2a0c38,algebra,False,10,Subjects (magic)
we2a0c38,physics,True,10,Subjects (magic)
we2a0c38,french,False,10,Subjects (magic)
we2a0c38,calculus,False,10,Subjects (magic)
we2a0c38,chemistry,False,10,Subjects (magic)
we2a0c38,english,False,10,Subjects (magic)
we2a0c38,math,True,10,Subjects (magic)
we2a0c38,scooter,False,0,Vehicles (veto)
we2a0c38,airplane,True,-6,Vehicles (veto)
we2a0c38,UNK,False,0,Vehicles (veto)
we2a0c38,bicycle,True,-9,Vehicles (veto)
we2a0c38,train,True,-10,Vehicles (veto)
we2a0c38,skateboard,False,-9,Vehicles (veto)
we2a0c38,bicycle,False,-10,Vehicles (veto)
we2a0c38,car,True,-10,Vehicles (veto)
we2a0c38,helicopter,False,-3,Vehicles (veto)
we2a0c38,unicycle,False,0,Vehicles (veto)
w6449213,UNK,False,8,PRACTICE
w6449213,UNK,False,7,PRACTICE
w6449213,UNK,False,7,PRACTICE
w6449213,UNK,False,8,PRACTICE
w6449213,UNK,False,8,PRACTICE
w6449213,UNK,False,7,PRACTICE
w6449213,UNK,False,6,PRACTICE
w6449213,UNK,False,6,PRACTICE
w6449213,skateboard,False,0,Vehicles (veto)
w6449213,bicycle,False,-1,Vehicles (veto)
w6449213,train,True,-1,Vehicles (veto)
w6449213,scooter,False,0,Vehicles (veto)
w6449213,airplane,True,-4,Vehicles (veto)
w6449213,UNK,False,0,Vehicles (veto)
w6449213,bicycle,True,0,Vehicles (veto)
w6449213,helicopter,False,0,Vehicles (veto)
w6449213,car,True,-9,Vehicles (veto)
w6449213,unicycle,False,0,Vehicles (veto)
w6449213,UNK,False,-6,Animals (bubble)
w6449213,UNK,False,1,Animals (bubble)
w6449213,zebra,False,1,Animals (bubble)
w6449213,crocodile,False,-3,Animals (bubble)
w6449213,panda,False,4,Animals (bubble)
w6449213,tiger,False,2,Animals (bubble)
w6449213,UNK,False,2,Animals (bubble)
w6449213,lion,False,2,Animals (bubble)
w6449213,lemur,False,2,Animals (bubble)
w6449213,gorilla,False,0,Animals (bubble)
w6449213,kangaroo,False,4,Animals (bubble)
w6449213,elephant,False,3,Animals (bubble)
w6449213,UNK,False,2,Animals (bubble)
w6449213,monkey,False,2,Animals (bubble)
w6449213,giraffe,False,4,Animals (bubble)
w6449213,UNK,False,4,Animals (bubble)
w6449213,rhinoceros,False,2,Animals (bubble)
w6449213,koala,False,5,Animals (bubble)
w6449213,history,False,5,Subjects (magic)
w6449213,physics,False,2,Subjects (magic)
w6449213,geometry,False,2,Subjects (magic)
w6449213,algebra,False,2,Subjects (magic)
w6449213,calculus,False,2,Subjects (magic)
w6449213,spanish,False,5,Subjects (magic)
w6449213,biology,False,3,Subjects (magic)
w6449213,english,False,4,Subjects (magic)
w6449213,chemistry,False,3,Subjects (magic)
w6449213,french,False,3,Subjects (magic)
w6449213,baseball,True,0,Sports (silence)
w6449213,UNK,False,0,Sports (silence)
w6449213,tennis,False,0,Sports (silence)
w6449213,volleyball,False,0,Sports (silence)
w6449213,rugby,False,0,Sports (silence)
w6449213,football,True,5,Sports (silence)
w6449213,boxing,False,0,Sports (silence)
w6449213,golf,False,4,Sports (silence)
w6449213,bowling,False,0,Sports (silence)
w6449213,cricket,False,0,Sports (silence)
w6449213,soccer,False,-8,Sports (silence)
w1c6ef1a,UNK,False,4,PRACTICE
w1c6ef1a,UNK,True,4,PRACTICE
w1c6ef1a,UNK,False,4,PRACTICE
w1c6ef1a,UNK,False,4,PRACTICE
w1c6ef1a,UNK,False,5,PRACTICE
w1c6ef1a,UNK,False,5,PRACTICE
w1c6ef1a,UNK,False,5,PRACTICE
w1c6ef1a,boat,False,-10,Vehicles (commute)
w1c6ef1a,scooter,False,-6,Vehicles (commute)
w1c6ef1a,train,False,-6,Vehicles (commute)
w1c6ef1a,UNK,False,6,Vehicles (commute)
w1c6ef1a,skateboard,False,-6,Vehicles (commute)
w1c6ef1a,airplane,False,-6,Vehicles (commute)
w1c6ef1a,bus,False,-6,Vehicles (commute)
w1c6ef1a,car,False,10,Vehicles (commute)
w1c6ef1a,bicycle,False,-6,Vehicles (commute)
w1c6ef1a,unicycle,False,-10,Vehicles (commute)
w1c6ef1a,helicopter,False,-2,Vehicles (commute)
w1c6ef1a,spanish,False,8,Subjects (school)
w1c6ef1a,history,False,0,Subjects (school)
w1c6ef1a,chemistry,False,4,Subjects (school)
w1c6ef1a,biology,False,6,Subjects (school)
w1c6ef1a,english,False,5,Subjects (school)
w1c6ef1a,geometry,False,6,Subjects (school)
w1c6ef1a,french,False,-9,Subjects (school)
w1c6ef1a,physics,False,1,Subjects (school)
w1c6ef1a,algebra,False,9,Subjects (school)
w1c6ef1a,calculus,False,7,Subjects (school)
w1c6ef1a,zebra,False,-3,Animals (intimate)
w1c6ef1a,rhinoceros,False,-10,Animals (intimate)
w1c6ef1a,UNK,False,-10,Animals (intimate)
w1c6ef1a,UNK,False,0,Animals (intimate)
w1c6ef1a,kangaroo,False,-10,Animals (intimate)
w1c6ef1a,UNK,False,-2,Animals (intimate)
w1c6ef1a,koala,False,2,Animals (intimate)
w1c6ef1a,panda,False,-10,Animals (intimate)
w1c6ef1a,giraffe,False,2,Animals (intimate)
w1c6ef1a,lemur,False,2,Animals (intimate)
w1c6ef1a,gorilla,False,-10,Animals (intimate)
w1c6ef1a,monkey,True,-10,Animals (intimate)
w1c6ef1a,elephant,False,-10,Animals (intimate)
w1c6ef1a,tiger,True,-10,Animals (intimate)
w1c6ef1a,UNK,False,4,Animals (intimate)
w1c6ef1a,crocodile,False,-10,Animals (intimate)
w1c6ef1a,lion,False,-10,Animals (intimate)
w1c6ef1a,UNK,False,-10,Animals (intimate)
w1c6ef1a,football,True,10,Sports (season)
w1c6ef1a,hockey,True,5,Sports (season)
w1c6ef1a,golf,False,-10,Sports (season)
w1c6ef1a,baseball,False,4,Sports (season)
w1c6ef1a,basketball,False,2,Sports (season)
w1c6ef1a,bowling,False,-2,Sports (season)
w1c6ef1a,rugby,False,3,Sports (season)
w1c6ef1a,tennis,False,-4,Sports (season)
w1c6ef1a,cricket,False,-5,Sports (season)
w1c6ef1a,UNK,False,-3,Sports (season)
w1c6ef1a,boxing,False,6,Sports (season)
w1c6ef1a,volleyball,False,-4,Sports (season)
w94007a6,UNK,False,7,PRACTICE
w94007a6,UNK,True,9,PRACTICE
w94007a6,UNK,False,-2,PRACTICE
w94007a6,UNK,False,2,PRACTICE
w94007a6,UNK,False,3,PRACTICE
w94007a6,UNK,False,2,PRACTICE
w94007a6,UNK,True,2,PRACTICE
w94007a6,UNK,True,2,PRACTICE
w94007a6,UNK,True,4,PRACTICE
w94007a6,UNK,False,5,PRACTICE
w94007a6,UNK,True,9,PRACTICE
w94007a6,lemur,False,3,Animals (bubble)
w94007a6,koala,False,2,Animals (bubble)
w94007a6,gorilla,False,5,Animals (bubble)
w94007a6,elephant,False,5,Animals (bubble)
w94007a6,monkey,False,7,Animals (bubble)
w94007a6,lion,True,7,Animals (bubble)
w94007a6,UNK,False,5,Animals (bubble)
w94007a6,panda,False,9,Animals (bubble)
w94007a6,UNK,False,1,Animals (bubble)
w94007a6,UNK,False,8,Animals (bubble)
w94007a6,crocodile,False,8,Animals (bubble)
w94007a6,rhinoceros,False,6,Animals (bubble)
w94007a6,UNK,False,0,Animals (bubble)
w94007a6,giraffe,False,4,Animals (bubble)
w94007a6,zebra,False,3,Animals (bubble)
w94007a6,tiger,False,9,Animals (bubble)
w94007a6,kangaroo,False,8,Animals (bubble)
w94007a6,UNK,False,2,Animals (bubble)
w94007a6,skateboard,False,2,Vehicles (veto)
w94007a6,train,True,-5,Vehicles (veto)
w94007a6,unicycle,False,2,Vehicles (veto)
w94007a6,scooter,False,2,Vehicles (veto)
w94007a6,airplane,False,-9,Vehicles (veto)
w94007a6,helicopter,False,3,Vehicles (veto)
w94007a6,UNK,False,1,Vehicles (veto)
w94007a6,bicycle,False,-8,Vehicles (veto)
w94007a6,subway,True,-8,Vehicles (veto)
w94007a6,car,True,-10,Vehicles (veto)
w94007a6,bicycle,True,-8,Vehicles (veto)
w94007a6,calculus,False,9,Subjects (magic)
w94007a6,algebra,False,9,Subjects (magic)
w94007a6,computer science,True,10,Subjects (magic)
w94007a6,history,False,10,Subjects (magic)
w94007a6,chemistry,False,8,Subjects (magic)
w94007a6,spanish,False,10,Subjects (magic)
w94007a6,physics,False,8,Subjects (magic)
w94007a6,english,False,9,Subjects (magic)
w94007a6,french,False,10,Subjects (magic)
w94007a6,geometry,False,8,Subjects (magic)
w94007a6,biology,True,9,Subjects (magic)
w94007a6,basketball,False,-1,Sports (silence)
w94007a6,football,True,-8,Sports (silence)
w94007a6,bowling,False,2,Sports (silence)
w94007a6,tennis,False,0,Sports (silence)
w94007a6,baseball,False,-3,Sports (silence)
w94007a6,soccer,True,-7,Sports (silence)
w94007a6,rugby,False,-5,Sports (silence)
w94007a6,UNK,False,0,Sports (silence)
w94007a6,cricket,False,0,Sports (silence)
w94007a6,golf,False,-7,Sports (silence)
w94007a6,skiing,True,-7,Sports (silence)
w94007a6,volleyball,False,-4,Sports (silence)
w94007a6,swimming,True,-10,Sports (silence)
wbb75636,UNK,False,7,PRACTICE
wbb75636,UNK,False,6,PRACTICE
wbb75636,UNK,False,10,PRACTICE
wbb75636,UNK,False,10,PRACTICE
wbb75636,UNK,False,1,PRACTICE
wbb75636,UNK,False,7,PRACTICE
wbb75636,UNK,False,8,PRACTICE
wbb75636,UNK,False,3,PRACTICE
wbb75636,train,False,-7,Vehicles (commute)
wbb75636,airplane,False,-5,Vehicles (commute)
wbb75636,bus,False,-9,Vehicles (commute)
wbb75636,boat,False,-9,Vehicles (commute)
wbb75636,bicycle,False,-10,Vehicles (commute)
wbb75636,skateboard,False,-10,Vehicles (commute)
wbb75636,car,False,10,Vehicles (commute)
wbb75636,scooter,False,-7,Vehicles (commute)
wbb75636,UNK,False,6,Vehicles (commute)
wbb75636,unicycle,False,-10,Vehicles (commute)
wbb75636,UNK,True,-10,Vehicles (commute)
wbb75636,helicopter,False,1,Vehicles (commute)
wbb75636,spanish,False,2,Subjects (school)
wbb75636,french,False,-1,Subjects (school)
wbb75636,calculus,False,-8,Subjects (school)
wbb75636,chemistry,False,-4,Subjects (school)
wbb75636,history,False,10,Subjects (school)
wbb75636,algebra,False,5,Subjects (school)
wbb75636,geometry,False,3,Subjects (school)
wbb75636,english,False,8,Subjects (school)
wbb75636,biology,False,4,Subjects (school)
wbb75636,physics,False,-7,Subjects (school)
wbb75636,math,True,1,Subjects (school)
wbb75636,panda,False,6,Animals (intimate)
wbb75636,UNK,False,10,Animals (intimate)
wbb75636,rhinoceros,False,-7,Animals (intimate)
wbb75636,kangaroo,False,2,Animals (intimate)
wbb75636,koala,False,3,Animals (intimate)
wbb75636,giraffe,False,3,Animals (intimate)
wbb75636,UNK,False,-10,Animals (intimate)
wbb75636,crocodile,False,-10,Animals (intimate)
wbb75636,gorilla,False,1,Animals (intimate)
wbb75636,zebra,False,2,Animals (intimate)
wbb75636,UNK,False,9,Animals (intimate)
wbb75636,elephant,False,4,Animals (intimate)
wbb75636,UNK,False,-10,Animals (intimate)
wbb75636,lion,True,-10,Animals (intimate)
wbb75636,lemur,False,10,Animals (intimate)
wbb75636,monkey,True,9,Animals (intimate)
wbb75636,tiger,True,-10,Animals (intimate)
wbb75636,cricket,False,-3,Sports (season)
wbb75636,volleyball,False,-2,Sports (season)
wbb75636,UNK,False,-2,Sports (season)
wbb75636,bowling,False,-2,Sports (season)
wbb75636,baseball,True,1,Sports (season)
wbb75636,golf,False,-4,Sports (season)
wbb75636,hockey,True,3,Sports (season)
wbb75636,rugby,False,-1,Sports (season)
wbb75636,football,False,1,Sports (season)
wbb75636,boxing,False,-6,Sports (season)
wbb75636,tennis,False,1,Sports (season)
w92bf5b9,UNK,False,2,PRACTICE
w92bf5b9,UNK,True,4,PRACTICE
w92bf5b9,UNK,False,10,PRACTICE
w92bf5b9,UNK,True,10,PRACTICE
w92bf5b9,UNK,False,4,PRACTICE
w92bf5b9,UNK,False,7,PRACTICE
w92bf5b9,UNK,False,4,PRACTICE
w92bf5b9,UNK,False,6,PRACTICE
w92bf5b9,UNK,False,4,PRACTICE
w92bf5b9,UNK,True,10,PRACTICE
w92bf5b9,UNK,False,3,PRACTICE
w92bf5b9,UNK,True,4,PRACTICE
w92bf5b9,biology,False,-10,Subjects (school)
w92bf5b9,french,False,-10,Subjects (school)
w92bf5b9,geometry,False,-10,Subjects (school)
w92bf5b9,math,True,-10,Subjects (school)
w92bf5b9,physics,True,-10,Subjects (school)
w92bf5b9,science,True,-10,Subjects (school)
w92bf5b9,spanish,False,-6,Subjects (school)
w92bf5b9,geography,True,-10,Subjects (school)
w92bf5b9,english,False,10,Subjects (school)
w92bf5b9,calculus,False,-10,Subjects (school)
w92bf5b9,algebra,False,-10,Subjects (school)
w92bf5b9,history,False,5,Subjects (school)
w92bf5b9,chemistry,True,-10,Subjects (school)
w92bf5b9,bowling,False,-3,Sports (season)
w92bf5b9,golf,False,-3,Sports (season)
w92bf5b9,basketball,False,3,Sports (season)
w92bf5b9,volleyball,False,5,Sports (season)
w92bf5b9,baseball,False,10,Sports (season)
w92bf5b9,tennis,False,10,Sports (season)
w92bf5b9,cricket,False,-4,Sports (season)
w92bf5b9,boxing,False,5,Sports (season)
w92bf5b9,soccer,False,-4,Sports (season)
w92bf5b9,football,False,10,Sports (season)
w92bf5b9,rugby,False,-4,Sports (season)
w92bf5b9,UNK,False,4,Sports (season)
