wid,outcome,considered,evaluation,prompt_id,raw_outcome
webaf5b1,panda,False,10,Animals (bubble),panda
webaf5b1,kangaroo,False,-2,Animals (bubble),kangaroo
webaf5b1,sloth,False,8,Animals (bubble),sloth
webaf5b1,tiger,False,-9,Animals (bubble),tiger
webaf5b1,deer,False,0,Animals (bubble),deer
webaf5b1,peacock,False,4,Animals (bubble),peacock
webaf5b1,jaguar,False,-3,Animals (bubble),jaguar
webaf5b1,monkey,False,-2,Animals (bubble),monkey
webaf5b1,cobra,False,-4,Animals (bubble),cobra
webaf5b1,gorilla,False,-6,Animals (bubble),gorilla
webaf5b1,rhinoceros,False,-3,Animals (bubble),rhinoceros
webaf5b1,koala,False,10,Animals (bubble),koala
webaf5b1,elephant,False,1,Animals (bubble),elephant
webaf5b1,crocodile,False,-7,Animals (bubble),crocodile
webaf5b1,zebra,False,1,Animals (bubble),zebra
webaf5b1,lemur,False,-2,Animals (bubble),lemur
webaf5b1,lion,False,-5,Animals (bubble),lion
webaf5b1,giraffe,False,-4,Animals (bubble),giraffe
webaf5b1,limousine,False,0,Vehicles (veto),limousine
webaf5b1,boat,False,5,Vehicles (veto),boat
webaf5b1,helicopter,False,1,Vehicles (veto),helicopter
webaf5b1,plane,False,-2,Vehicles (veto),plane
webaf5b1,car,False,-7,Vehicles (veto),car
webaf5b1,scooter,False,0,Vehicles (veto),scooter
webaf5b1,bicycle,False,4,Vehicles (veto),bicycle
webaf5b1,unicycle,False,6,Vehicles (veto),unicycle
webaf5b1,skateboard,False,1,Vehicles (veto),skateboard
webaf5b1,bus,False,-2,Vehicles (veto),bus
webaf5b1,train,False,-2,Vehicles (veto),train
webaf5b1,history,False,3,Subjects (magic),history
webaf5b1,algebra,False,5,Subjects (magic),algebra
webaf5b1,geometry,False,7,Subjects (magic),geometry
webaf5b1,french,False,10,Subjects (magic),french
webaf5b1,physics,False,8,Subjects (magic),physics
webaf5b1,chemistry,False,6,Subjects (magic),chemistry
webaf5b1,biology,False,6,Subjects (magic),biology
webaf5b1,calculus,False,6,Subjects (magic),calculus
webaf5b1,english,False,10,Subjects (magic),english
webaf5b1,UNK,True,10,Subjects (magic),Math
webaf5b1,spanish,False,10,Subjects (magic),spanish
wc37a2ec,rome,False,5,PRACTICE,Rome
wc37a2ec,vienna,False,5,PRACTICE,Vienna
wc37a2ec,athens,False,5,PRACTICE,Athens
wc37a2ec,UNK,True,5,PRACTICE,Berlin
wc37a2ec,venice,False,5,PRACTICE,Venice
wc37a2ec,amsterdam,False,5,PRACTICE,Amsterdam
wc37a2ec,paris,True,5,PRACTICE,Paris
wc37a2ec,london,False,4,PRACTICE,London
wc37a2ec,geometry,False,6,Subjects (magic),geometry
wc37a2ec,english,False,7,Subjects (magic),english
wc37a2ec,physics,False,6,Subjects (magic),physics
wc37a2ec,french,False,3,Subjects (magic),french
wc37a2ec,biology,False,7,Subjects (magic),biology
wc37a2ec,calculus,False,6,Subjects (magic),calculus
wc37a2ec,history,False,6,Subjects (magic),history
wc37a2ec,algebra,False,6,Subjects (magic),algebra
wc37a2ec,chemistry,False,4,Subjects (magic),chemistry
wc37a2ec,spanish,False,6,Subjects (magic),spanish
wc37a2ec,baseball,False,3,Sports (silence),baseball
wc37a2ec,rugby,False,0,Sports (silence),rugby
wc37a2ec,golf,False,1,Sports (silence),golf
wc37a2ec,soccer,False,-4,Sports (silence),soccer
wc37a2ec,cricket,False,0,Sports (silence),cricket
wc37a2ec,bowling,False,-1,Sports (silence),bowling
wc37a2ec,badminton,False,0,Sports (silence),badminton
wc37a2ec,football,False,-6,Sports (silence),football
wc37a2ec,tennis,False,-1,Sports (silence),tennis
wc37a2ec,basketball,False,-2,Sports (silence),basketball
wc37a2ec,volleyball,False,0,Sports (silence),volleyball
wc37a2ec,boxing,False,3,Sports (silence),boxing
wc37a2ec,unicycle,False,3,Vehicles (veto),unicycle
wc37a2ec,boat,False,0,Vehicles (veto),boat
wc37a2ec,helicopter,False,0,Vehicles (veto),helicopter
wc37a2ec,skateboard,False,-2,Vehicles (veto),skateboard
wc37a2ec,limousine,False,0,Vehicles (veto),limousine
wc37a2ec,car,True,-5,Vehicles (veto),Cars
wc37a2ec,bus,True,-7,Vehicles (veto),Buses
wc37a2ec,bicycle,False,-2,Vehicles (veto),bicycle
wc37a2ec,scooter,False,-1,Vehicles (veto),scooter
wc37a2ec,train,True,-7,Vehicles (veto),Trains
wc37a2ec,plane,False,-7,Vehicles (veto),plane
wc37a2ec,koala,False,5,Animals (bubble),koala
wc37a2ec,lemur,False,6,Animals (bubble),lemur
wc37a2ec,elephant,False,5,Animals (bubble),elephant
wc37a2ec,giraffe,False,6,Animals (bubble),giraffe
wc37a2ec,lion,False,5,Animals (bubble),lion
wc37a2ec,panda,False,5,Animals (bubble),panda
wc37a2ec,zebra,False,4,Animals (bubble),zebra
wc37a2ec,kangaroo,False,7,Animals (bubble),kangaroo
wc37a2ec,cobra,False,7,Animals (bubble),cobra
wc37a2ec,gorilla,False,7,Animals (bubble),gorilla
wc37a2ec,rhinoceros,False,6,Animals (bubble),rhinoceros
wc37a2ec,peacock,False,5,Animals (bubble),peacock
wc37a2ec,UNK,True,9,Animals (bubble),Viscacha
wc37a2ec,monkey,False,5,Animals (bubble),monkey
wc37a2ec,crocodile,False,6,Animals (bubble),crocodile
wc37a2ec,jaguar,False,7,Animals (bubble),jaguar
wc37a2ec,tiger,True,7,Animals (bubble),Tiger
wc37a2ec,sloth,False,3,Animals (bubble),sloth
w2be12ca,vienna,False,3,PRACTICE,Vienna
w2be12ca,amsterdam,False,10,PRACTICE,Amsterdam
w2be12ca,athens,False,10,PRACTICE,Athens
w2be12ca,venice,False,6,PRACTICE,Venice
w2be12ca,paris,True,7,PRACTICE,Paris
w2be12ca,london,False,8,PRACTICE,London
w2be12ca,rome,False,8,PRACTICE,Rome
w2be12ca,bus,True,-3,Vehicles (commute),Bike
w2be12ca,plane,False,1,Vehicles (commute),plane
w2be12ca,unicycle,False,-6,Vehicles (commute),unicycle
w2be12ca,bus,True,5,Vehicles (commute),Bus
w2be12ca,scooter,True,-1,Vehicles (commute),Scooter
w2be12ca,bicycle,False,-2,Vehicles (commute),bicycle
w2be12ca,skateboard,False,-3,Vehicles (commute),skateboard
w2be12ca,limousine,False,10,Vehicles (commute),limousine
w2be12ca,train,True,9,Vehicles (commute),Train
w2be12ca,helicopter,False,4,Vehicles (commute),helicopter
w2be12ca,calculus,False,-10,Subjects (school),calculus
w2be12ca,UNK,True,10,Subjects (school),Math
w2be12ca,biology,False,5,Subjects (school),biology
w2be12ca,spanish,False,7,Subjects (school),spanish
w2be12ca,chemistry,False,-2,Subjects (school),chemistry
w2be12ca,geometry,False,4,Subjects (school),geometry
w2be12ca,english,True,10,Subjects (school),English
w2be12ca,history,False,10,Subjects (school),history
w2be12ca,physics,False,-5,Subjects (school),physics
w2be12ca,algebra,False,9,Subjects (school),algebra
w2be12ca,french,False,-10,Subjects (school),french
w2be12ca,UNK,True,10,Subjects (school),Science
w2be12ca,cricket,False,-10,Sports (season),cricket
w2be12ca,rugby,False,-10,Sports (season),rugby
w2be12ca,tennis,False,-7,Sports (season),tennis
w2be12ca,badminton,False,-10,Sports (season),badminton
w2be12ca,boxing,False,-3,Sports (season),boxing
w2be12ca,basketball,False,-5,Sports (season),basketball
w2be12ca,bowling,False,-3,Sports (season),bowling
w2be12ca,golf,False,-10,Sports (season),golf
w2be12ca,soccer,False,-10,Sports (season),soccer
w2be12ca,baseball,False,-10,Sports (season),baseball
w2be12ca,volleyball,False,-5,Sports (season),volleyball
w2be12ca,football,False,-6,Sports (season),football
w2be12ca,panda,False,10,Animals (intimate),panda
w2be12ca,cobra,False,1,Animals (intimate),cobra
w2be12ca,crocodile,False,1,Animals (intimate),crocodile
w2be12ca,lemur,False,10,Animals (intimate),lemur
w2be12ca,peacock,False,2,Animals (intimate),peacock
w2be12ca,tiger,True,10,Animals (intimate),tiger
w2be12ca,lion,False,3,Animals (intimate),lion
w2be12ca,sloth,False,10,Animals (intimate),sloth
w2be12ca,jaguar,False,2,Animals (intimate),jaguar
w2be12ca,kangaroo,False,10,Animals (intimate),kangaroo
w2be12ca,koala,False,2,Animals (intimate),koala
w2be12ca,monkey,True,10,Animals (intimate),monkey
w2be12ca,elephant,True,6,Animals (intimate),elephant
w2be12ca,rhinoceros,False,3,Animals (intimate),rhinoceros
w2be12ca,zebra,False,5,Animals (intimate),zebra
w2be12ca,giraffe,False,4,Animals (intimate),giraffe
w2be12ca,gorilla,False,3,Animals (intimate),gorilla
w2baccaf,venice,False,10,PRACTICE,Venice
w2baccaf,athens,False,10,PRACTICE,Athens
w2baccaf,rome,False,10,PRACTICE,Rome
w2baccaf,vienna,False,10,PRACTICE,Vienna
w2baccaf,amsterdam,False,10,PRACTICE,Amsterdam
w2baccaf,london,False,10,PRACTICE,London
w2baccaf,paris,False,10,PRACTICE,Paris
w2baccaf,madrid,False,10,PRACTICE,Madrid
w2baccaf,bowling,False,0,Sports (silence),bowling
w2baccaf,football,False,0,Sports (silence),football
w2baccaf,soccer,False,-1,Sports (silence),soccer
w2baccaf,badminton,False,-3,Sports (silence),badminton
w2baccaf,boxing,False,0,Sports (silence),boxing
w2baccaf,volleyball,False,-2,Sports (silence),volleyball
w2baccaf,baseball,False,-1,Sports (silence),baseball
w2baccaf,golf,False,-1,Sports (silence),golf
w2baccaf,basketball,False,-1,Sports (silence),basketball
w2baccaf,tennis,True,-3,Sports (silence),Tennis
w2baccaf,cricket,False,0,Sports (silence),cricket
w2baccaf,rugby,False,0,Sports (silence),rugby
w2baccaf,plane,False,-10,Vehicles (veto),plane
w2baccaf,skateboard,False,10,Vehicles (veto),skateboard
w2baccaf,bicycle,False,0,Vehicles (veto),bicycle
w2baccaf,limousine,False,10,Vehicles (veto),limousine
w2baccaf,helicopter,False,0,Vehicles (veto),helicopter
w2baccaf,train,False,-1,Vehicles (veto),train
w2baccaf,unicycle,False,0,Vehicles (veto),unicycle
w2baccaf,bus,False,-3,Vehicles (veto),bus
w2baccaf,car,False,-10,Vehicles (veto),car
w2baccaf,scooter,False,0,Vehicles (veto),scooter
w2baccaf,boat,False,0,Vehicles (veto),boat
w2baccaf,geometry,False,10,Subjects (magic),geometry
w2baccaf,chemistry,False,10,Subjects (magic),chemistry
w2baccaf,french,False,10,Subjects (magic),french
w2baccaf,algebra,False,0,Subjects (magic),algebra
w2baccaf,physics,False,10,Subjects (magic),physics
w2baccaf,biology,False,10,Subjects (magic),biology
w2baccaf,english,False,0,Subjects (magic),english
w2baccaf,history,False,10,Subjects (magic),history
w2baccaf,spanish,False,10,Subjects (magic),spanish
w2baccaf,calculus,False,10,Subjects (magic),calculus
w2baccaf,jaguar,False,10,Animals (bubble),jaguar
w2baccaf,koala,False,10,Animals (bubble),koala
w2baccaf,elephant,False,10,Animals (bubble),elephant
w2baccaf,rhinoceros,False,10,Animals (bubble),rhinoceros
w2baccaf,monkey,False,10,Animals (bubble),monkey
w2baccaf,deer,False,10,Animals (bubble),deer
w2baccaf,zebra,False,10,Animals (bubble),zebra
w2baccaf,panda,False,10,Animals (bubble),panda
w2baccaf,giraffe,False,10,Animals (bubble),giraffe
w2baccaf,kangaroo,False,10,Animals (bubble),kangaroo
w2baccaf,crocodile,False,10,Animals (bubble),crocodile
w2baccaf,gorilla,False,10,Animals (bubble),gorilla
w2baccaf,lion,False,10,Animals (bubble),lion
w2baccaf,lemur,False,10,Animals (bubble),lemur
w2baccaf,peacock,False,10,Animals (bubble),peacock
w2baccaf,cobra,False,10,Animals (bubble),cobra
w2baccaf,tiger,False,10,Animals (bubble),tiger
w2baccaf,sloth,False,0,Animals (bubble),sloth
w2044ba1,athens,False,3,PRACTICE,Athens
w2044ba1,vienna,False,0,PRACTICE,Vienna
w2044ba1,venice,False,3,PRACTICE,Venice
w2044ba1,madrid,False,2,PRACTICE,Madrid
w2044ba1,london,True,4,PRACTICE,London
w2044ba1,paris,False,-3,PRACTICE,Paris
w2044ba1,amsterdam,False,3,PRACTICE,Amsterdam
w2044ba1,rome,False,4,PRACTICE,Rome
w2044ba1,helicopter,False,-9,Vehicles (commute),helicopter
w2044ba1,train,False,-7,Vehicles (commute),train
w2044ba1,bus,False,-8,Vehicles (commute),bus
w2044ba1,car,False,8,Vehicles (commute),car
w2044ba1,bicycle,False,-4,Vehicles (commute),bicycle
w2044ba1,limousine,False,9,Vehicles (commute),limousine
w2044ba1,plane,False,-5,Vehicles (commute),plane
w2044ba1,unicycle,False,-8,Vehicles (commute),unicycle
w2044ba1,scooter,False,-3,Vehicles (commute),scooter
w2044ba1,skateboard,False,-7,Vehicles (commute),skateboard
w2044ba1,boat,False,1,Vehicles (commute),boat
w2044ba1,french,False,-1,Subjects (school),french
w2044ba1,calculus,False,2,Subjects (school),calculus
w2044ba1,geometry,False,3,Subjects (school),geometry
w2044ba1,english,False,3,Subjects (school),english
w2044ba1,chemistry,False,-4,Subjects (school),chemistry
w2044ba1,physics,False,-3,Subjects (school),physics
w2044ba1,algebra,False,8,Subjects (school),algebra
w2044ba1,history,False,8,Subjects (school),history
w2044ba1,spanish,False,-2,Subjects (school),spanish
w2044ba1,biology,False,-1,Subjects (school),biology
w2044ba1,panda,False,6,Animals (intimate),panda
w2044ba1,peacock,False,-2,Animals (intimate),peacock
w2044ba1,UNK,True,-7,Animals (intimate),Chimpanzee
w2044ba1,koala,False,-2,Animals (intimate),koala
w2044ba1,gorilla,True,-10,Animals (intimate),Gorilla
w2044ba1,UNK,True,-9,Animals (intimate),Baboon
w2044ba1,giraffe,False,3,Animals (intimate),giraffe
w2044ba1,rhinoceros,False,-10,Animals (intimate),rhinoceros
w2044ba1,zebra,False,-3,Animals (intimate),zebra
w2044ba1,lemur,False,-1,Animals (intimate),lemur
w2044ba1,lion,True,-10,Animals (intimate),Lion
w2044ba1,monkey,True,-9,Animals (intimate),Monkey
w2044ba1,sloth,False,4,Animals (intimate),sloth
w2044ba1,crocodile,False,-10,Animals (intimate),crocodile
w2044ba1,jaguar,False,-10,Animals (intimate),jaguar
w2044ba1,cobra,False,-10,Animals (intimate),cobra
w2044ba1,kangaroo,False,-6,Animals (intimate),kangaroo
w2044ba1,elephant,False,-2,Animals (intimate),elephant
w2044ba1,tiger,True,-10,Animals (intimate),Tiger
w2044ba1,UNK,True,6,Sports (season),Formula One
w2044ba1,football,False,-8,Sports (season),football
w2044ba1,cricket,False,-8,Sports (season),cricket
w2044ba1,rugby,False,-8,Sports (season),rugby
w2044ba1,bowling,False,-6,Sports (season),bowling
w2044ba1,tennis,False,-8,Sports (season),tennis
w2044ba1,badminton,False,-8,Sports (season),badminton
w2044ba1,soccer,False,-8,Sports (season),soccer
w2044ba1,baseball,False,-8,Sports (season),baseball
w2044ba1,golf,False,-8,Sports (season),golf
w2044ba1,boxing,False,2,Sports (season),boxing
w2044ba1,basketball,False,-7,Sports (season),basketball
w2044ba1,volleyball,False,-5,Sports (season),volleyball
w31c2904,venice,False,10,PRACTICE,Venice
w31c2904,vienna,False,8,PRACTICE,Vienna
w31c2904,madrid,False,7,PRACTICE,Madrid
w31c2904,athens,False,7,PRACTICE,Athens
w31c2904,paris,False,7,PRACTICE,Paris
w31c2904,london,True,8,PRACTICE,London
w31c2904,UNK,True,10,PRACTICE,Bamberg
w31c2904,rome,False,9,PRACTICE,Rome
w31c2904,amsterdam,False,6,PRACTICE,Amsterdam
w31c2904,UNK,True,9,PRACTICE,Prague
w31c2904,volleyball,False,-6,Sports (season),volleyball
w31c2904,cricket,False,-5,Sports (season),cricket
w31c2904,badminton,False,-5,Sports (season),badminton
w31c2904,soccer,False,1,Sports (season),soccer
w31c2904,tennis,False,-7,Sports (season),tennis
w31c2904,football,False,3,Sports (season),football
w31c2904,rugby,False,3,Sports (season),rugby
w31c2904,boxing,False,1,Sports (season),boxing
w31c2904,baseball,True,9,Sports (season),Baseball
w31c2904,golf,False,1,Sports (season),golf
w31c2904,bowling,False,2,Sports (season),bowling
w31c2904,algebra,False,1,Subjects (school),algebra
w31c2904,english,False,-1,Subjects (school),english
w31c2904,french,False,-7,Subjects (school),french
w31c2904,chemistry,False,-3,Subjects (school),chemistry
w31c2904,history,False,2,Subjects (school),history
w31c2904,calculus,False,-1,Subjects (school),calculus
w31c2904,spanish,False,0,Subjects (school),spanish
w31c2904,biology,False,0,Subjects (school),biology
w31c2904,geometry,False,1,Subjects (school),geometry
w31c2904,physics,False,-1,Subjects (school),physics
w31c2904,rhinoceros,False,-10,Animals (intimate),rhinoceros
w31c2904,elephant,False,-8,Animals (intimate),elephant
w31c2904,deer,False,-3,Animals (intimate),deer
w31c2904,monkey,False,-1,Animals (intimate),monkey
w31c2904,sloth,False,1,Animals (intimate),sloth
w31c2904,giraffe,False,1,Animals (intimate),giraffe
w31c2904,jaguar,False,-10,Animals (intimate),jaguar
w31c2904,koala,False,1,Animals (intimate),koala
w31c2904,peacock,False,1,Animals (intimate),peacock
w31c2904,cobra,False,-10,Animals (intimate),cobra
w31c2904,kangaroo,False,-2,Animals (intimate),kangaroo
w31c2904,panda,False,1,Animals (intimate),panda
w31c2904,lion,False,-10,Animals (intimate),lion
w31c2904,crocodile,False,-10,Animals (intimate),crocodile
w31c2904,gorilla,False,-10,Animals (intimate),gorilla
w31c2904,zebra,False,-2,Animals (intimate),zebra
w31c2904,lemur,False,1,Animals (intimate),lemur
w31c2904,tiger,False,-10,Animals (intimate),tiger
w31c2904,limousine,False,7,Vehicles (commute),limousine
w31c2904,bicycle,False,-7,Vehicles (commute),bicycle
w31c2904,train,False,3,Vehicles (commute),train
w31c2904,boat,False,4,Vehicles (commute),boat
w31c2904,scooter,False,-2,Vehicles (commute),scooter
w31c2904,bus,False,-5,Vehicles (commute),bus
w31c2904,car,False,3,Vehicles (commute),car
w31c2904,skateboard,False,-7,Vehicles (commute),skateboard
w31c2904,helicopter,False,2,Vehicles (commute),helicopter
w31c2904,plane,False,2,Vehicles (commute),plane
w31c2904,unicycle,False,-9,Vehicles (commute),unicycle
wd61612e,vienna,False,5,PRACTICE,Vienna
wd61612e,venice,False,5,PRACTICE,Venice
wd61612e,amsterdam,False,2,PRACTICE,Amsterdam
wd61612e,rome,False,8,PRACTICE,Rome
wd61612e,UNK,True,10,PRACTICE,prague
wd61612e,london,True,10,PRACTICE,london
wd61612e,madrid,True,10,PRACTICE,madrid
wd61612e,athens,False,9,PRACTICE,Athens
wd61612e,paris,True,10,PRACTICE,paris
wd61612e,UNK,True,10,PRACTICE,budapest
wd61612e,calculus,True,-2,Subjects (school),calculus
wd61612e,history,True,4,Subjects (school),history
wd61612e,physics,False,2,Subjects (school),physics
wd61612e,french,False,4,Subjects (school),french
wd61612e,spanish,False,7,Subjects (school),spanish
wd61612e,biology,False,1,Subjects (school),biology
wd61612e,geometry,False,-1,Subjects (school),geometry
wd61612e,english,False,7,Subjects (school),english
wd61612e,chemistry,False,-3,Subjects (school),chemistry
wd61612e,algebra,False,2,Subjects (school),algebra
wd61612e,golf,False,-9,Sports (season),golf
wd61612e,football,True,-7,Sports (season),football
wd61612e,rugby,False,-6,Sports (season),rugby
wd61612e,badminton,False,-9,Sports (season),badminton
wd61612e,bowling,False,-9,Sports (season),bowling
wd61612e,basketball,True,2,Sports (season),basketball
wd61612e,volleyball,False,1,Sports (season),volleyball
wd61612e,tennis,False,2,Sports (season),tennis
wd61612e,soccer,True,8,Sports (season),soccer
wd61612e,boxing,False,-3,Sports (season),boxing
wd61612e,cricket,False,2,Sports (season),cricket
wd61612e,bicycle,False,5,Vehicles (commute),bicycle
wd61612e,boat,False,2,Vehicles (commute),boat
wd61612e,plane,False,-5,Vehicles (commute),plane
wd61612e,car,False,1,Vehicles (commute),car
wd61612e,UNK,True,5,Vehicles (commute),carpool
wd61612e,train,True,6,Vehicles (commute),train
wd61612e,unicycle,False,-4,Vehicles (commute),unicycle
wd61612e,helicopter,False,-5,Vehicles (commute),helicopter
wd61612e,skateboard,False,-9,Vehicles (commute),skateboard
wd61612e,bus,False,5,Vehicles (commute),bus
wd61612e,limousine,False,-3,Vehicles (commute),limousine
wd61612e,scooter,False,3,Vehicles (commute),scooter
wd61612e,lion,True,-10,Animals (intimate),lion
wd61612e,elephant,False,3,Animals (intimate),elephant
wd61612e,crocodile,False,-9,Animals (intimate),crocodile
wd61612e,jaguar,False,-10,Animals (intimate),jaguar
wd61612e,rhinoceros,False,-5,Animals (intimate),rhinoceros
wd61612e,sloth,False,6,Animals (intimate),sloth
wd61612e,peacock,False,3,Animals (intimate),peacock
wd61612e,monkey,False,3,Animals (intimate),monkey
wd61612e,deer,True,-10,Animals (intimate),bear
wd61612e,gorilla,False,-10,Animals (intimate),gorilla
wd61612e,UNK,True,-2,Animals (intimate),mongoose
wd61612e,tiger,True,-10,Animals (intimate),tiger
wd61612e,giraffe,False,5,Animals (intimate),giraffe
wd61612e,UNK,True,4,Animals (intimate),red panda
wd61612e,kangaroo,False,-5,Animals (intimate),kangaroo
wd61612e,koala,False,5,Animals (intimate),koala
wd61612e,cobra,False,-10,Animals (intimate),cobra
wd61612e,panda,True,1,Animals (intimate),panda
we2a0c38,rome,False,10,PRACTICE,Rome
we2a0c38,amsterdam,True,10,PRACTICE,Amsterdam
we2a0c38,vienna,False,10,PRACTICE,Vienna
we2a0c38,london,True,10,PRACTICE,London
we2a0c38,paris,True,10,PRACTICE,Paris
we2a0c38,madrid,True,10,PRACTICE,Madrid
we2a0c38,athens,False,10,PRACTICE,Athens
we2a0c38,venice,False,10,PRACTICE,Venice
we2a0c38,jaguar,False,3,Animals (bubble),jaguar
we2a0c38,UNK,True,4,Animals (bubble),alligator
we2a0c38,deer,True,10,Animals (bubble),bear
we2a0c38,rhinoceros,False,-1,Animals (bubble),rhinoceros
we2a0c38,lion,True,4,Animals (bubble),bird
we2a0c38,lion,True,3,Animals (bubble),lion
we2a0c38,gorilla,False,-2,Animals (bubble),gorilla
we2a0c38,kangaroo,False,4,Animals (bubble),kangaroo
we2a0c38,sloth,False,-2,Animals (bubble),sloth
we2a0c38,tiger,False,7,Animals (bubble),tiger
we2a0c38,koala,False,2,Animals (bubble),koala
we2a0c38,giraffe,False,4,Animals (bubble),giraffe
we2a0c38,panda,False,-1,Animals (bubble),panda
we2a0c38,elephant,False,-3,Animals (bubble),elephant
we2a0c38,cobra,False,6,Animals (bubble),cobra
we2a0c38,crocodile,False,5,Animals (bubble),crocodile
we2a0c38,peacock,False,-3,Animals (bubble),peacock
we2a0c38,monkey,False,-2,Animals (bubble),monkey
we2a0c38,volleyball,False,-9,Sports (silence),volleyball
we2a0c38,baseball,True,-9,Sports (silence),baseball
we2a0c38,badminton,False,0,Sports (silence),badminton
we2a0c38,golf,False,0,Sports (silence),golf
we2a0c38,cricket,False,1,Sports (silence),cricket
we2a0c38,boxing,False,2,Sports (silence),boxing
we2a0c38,rugby,False,0,Sports (silence),rugby
we2a0c38,football,True,-9,Sports (silence),football
we2a0c38,basketball,True,-9,Sports (silence),basketball
we2a0c38,bowling,False,-7,Sports (silence),bowling
we2a0c38,soccer,True,-10,Sports (silence),soccer
we2a0c38,tennis,False,0,Sports (silence),tennis
we2a0c38,history,False,10,Subjects (magic),history
we2a0c38,geometry,False,10,Subjects (magic),geometry
we2a0c38,biology,False,10,Subjects (magic),biology
we2a0c38,spanish,False,10,Subjects (magic),spanish
we2a0c38,algebra,False,10,Subjects (magic),algebra
we2a0c38,physics,True,10,Subjects (magic),physics
we2a0c38,french,False,10,Subjects (magic),french
we2a0c38,calculus,False,10,Subjects (magic),calculus
we2a0c38,chemistry,False,10,Subjects (magic),chemistry
we2a0c38,english,False,10,Subjects (magic),english
we2a0c38,UNK,True,10,Subjects (magic),math
we2a0c38,scooter,False,0,Vehicles (veto),scooter
we2a0c38,plane,True,-6,Vehicles (veto),plane
we2a0c38,limousine,False,0,Vehicles (veto),limousine
we2a0c38,bus,True,-9,Vehicles (veto),bike
we2a0c38,train,True,-10,Vehicles (veto),train
we2a0c38,skateboard,False,-9,Vehicles (veto),skateboard
we2a0c38,bicycle,False,-10,Vehicles (veto),bicycle
we2a0c38,car,True,-10,Vehicles (veto),car
we2a0c38,helicopter,False,-3,Vehicles (veto),helicopter
we2a0c38,unicycle,False,0,Vehicles (veto),unicycle
w6449213,amsterdam,False,8,PRACTICE,Amsterdam
w6449213,athens,False,7,PRACTICE,Athens
w6449213,venice,False,7,PRACTICE,Venice
w6449213,vienna,False,8,PRACTICE,Vienna
w6449213,london,False,8,PRACTICE,London
w6449213,rome,False,7,PRACTICE,Rome
w6449213,paris,False,6,PRACTICE,Paris
w6449213,madrid,False,6,PRACTICE,Madrid
w6449213,skateboard,False,0,Vehicles (veto),skateboard
w6449213,bicycle,False,-1,Vehicles (veto),bicycle
w6449213,train,True,-1,Vehicles (veto),train
w6449213,scooter,False,0,Vehicles (veto),scooter
w6449213,plane,True,-4,Vehicles (veto),airplane
w6449213,limousine,False,0,Vehicles (veto),limousine
w6449213,bus,True,0,Vehicles (veto),bike
w6449213,helicopter,False,0,Vehicles (veto),helicopter
w6449213,car,True,-9,Vehicles (veto),car
w6449213,unicycle,False,0,Vehicles (veto),unicycle
w6449213,cobra,False,-6,Animals (bubble),cobra
w6449213,sloth,False,1,Animals (bubble),sloth
w6449213,zebra,False,1,Animals (bubble),zebra
w6449213,crocodile,False,-3,Animals (bubble),crocodile
w6449213,panda,False,4,Animals (bubble),panda
w6449213,tiger,False,2,Animals (bubble),tiger
w6449213,peacock,False,2,Animals (bubble),peacock
w6449213,lion,False,2,Animals (bubble),lion
w6449213,lemur,False,2,Animals (bubble),lemur
w6449213,gorilla,False,0,Animals (bubble),gorilla
w6449213,kangaroo,False,4,Animals (bubble),kangaroo
w6449213,elephant,False,3,Animals (bubble),elephant
w6449213,deer,False,2,Animals (bubble),deer
w6449213,monkey,False,2,Animals (bubble),monkey
w6449213,giraffe,False,4,Animals (bubble),giraffe
w6449213,jaguar,False,4,Animals (bubble),jaguar
w6449213,rhinoceros,False,2,Animals (bubble),rhinoceros
w6449213,koala,False,5,Animals (bubble),koala
w6449213,history,False,5,Subjects (magic),history
w6449213,physics,False,2,Subjects (magic),physics
w6449213,geometry,False,2,Subjects (magic),geometry
w6449213,algebra,False,2,Subjects (magic),algebra
w6449213,calculus,False,2,Subjects (magic),calculus
w6449213,spanish,False,5,Subjects (magic),spanish
w6449213,biology,False,3,Subjects (magic),biology
w6449213,english,False,4,Subjects (magic),english
w6449213,chemistry,False,3,Subjects (magic),chemistry
w6449213,french,False,3,Subjects (magic),french
w6449213,baseball,True,0,Sports (silence),baseball
w6449213,badminton,False,0,Sports (silence),badminton
w6449213,tennis,False,0,Sports (silence),tennis
w6449213,volleyball,False,0,Sports (silence),volleyball
w6449213,rugby,False,0,Sports (silence),rugby
w6449213,football,True,5,Sports (silence),football
w6449213,boxing,False,0,Sports (silence),boxing
w6449213,golf,False,4,Sports (silence),golf
w6449213,bowling,False,0,Sports (silence),bowling
w6449213,cricket,False,0,Sports (silence),cricket
w6449213,soccer,False,-8,Sports (silence),soccer
w1c6ef1a,athens,False,4,PRACTICE,Athens
w1c6ef1a,paris,True,4,PRACTICE,Paris
w1c6ef1a,rome,False,4,PRACTICE,Rome
w1c6ef1a,amsterdam,False,4,PRACTICE,Amsterdam
w1c6ef1a,venice,False,5,PRACTICE,Venice
w1c6ef1a,london,False,5,PRACTICE,London
w1c6ef1a,vienna,False,5,PRACTICE,Vienna
w1c6ef1a,boat,False,-10,Vehicles (commute),boat
w1c6ef1a,scooter,False,-6,Vehicles (commute),scooter
w1c6ef1a,train,False,-6,Vehicles (commute),train
w1c6ef1a,limousine,False,6,Vehicles (commute),limousine
w1c6ef1a,skateboard,False,-6,Vehicles (commute),skateboard
