wid,prompt_id,outcome,evaluation,considered
w839b90a,Animals (bubble),monkey,5,False
w839b90a,Animals (bubble),panda,8,False
w839b90a,Animals (bubble),shark,-2,False
w839b90a,Animals (bubble),hippo,4,False
w839b90a,Animals (bubble),snake,1,False
w839b90a,Animals (bubble),dolphin,7,False
w839b90a,Subjects (magic),french,10,False
w839b90a,Subjects (magic),physics,7,False
w839b90a,Subjects (magic),calculus,7,False
w839b90a,Subjects (magic),english,2,False
w839b90a,Subjects (magic),history,10,False
w839b90a,Subjects (magic),biology,6,False
w839b90a,Subjects (magic),algebra,6,False
w839b90a,Subjects (magic),spanish,5,False
w839b90a,Subjects (magic),geometry,4,False
w839b90a,Subjects (magic),chemistry,4,False
w839b90a,Cities (moving),Paris,3,True
w839b90a,Cities (moving),Madrid,-5,False
w839b90a,Cities (moving),Venice,-2,False
w839b90a,Cities (moving),Rome,1,False
w839b90a,Cities (moving),Amsterdam,2,False
w839b90a,Cities (moving),Vienna,1,False
w839b90a,Cities (moving),London,1,True
w839b90a,Cities (moving),Athens,-3,False
w839b90a,Fruit (daily),banana,-1,False
w839b90a,Fruit (daily),blueberry,0,False
w839b90a,Fruit (daily),lemon,-8,False
w839b90a,Fruit (daily),peach,-3,False
w839b90a,Fruit (daily),pineapple,-6,False
w839b90a,Fruit (daily),grape,0,False
w839b90a,Fruit (daily),cantaloupe,-6,False
w839b90a,Fruit (daily),orange,0,True
w839b90a,Fruit (daily),mango,-3,False
w839b90a,Fruit (daily),blackberry,0,False
w839b90a,Fruit (daily),raspberry,0,False
w839b90a,Fruit (daily),watermelon,-8,False
w839b90a,Fruit (daily),strawberry,0,False
w839b90a,Sports (silence),baseball,-8,True
w839b90a,Sports (silence),tennis,-7,False
w839b90a,Sports (silence),volleyball,0,False
w839b90a,Sports (silence),golf,1,False
w839b90a,Sports (silence),cricket,0,False
w839b90a,Sports (silence),badminton,0,False
w839b90a,Sports (silence),basketball,-3,False
w839b90a,Sports (silence),lacrosse,0,False
w839b90a,Sports (silence),rugby,0,False
w839b90a,Sports (silence),football,-4,False
w839b90a,Sports (silence),bowling,0,False
w839b90a,Sports (silence),boxing,0,False
w839b90a,Sports (silence),soccer,-9,False
w8e96e86,Sports (season),rugby,3,False
w8e96e86,Sports (season),bowling,2,False
w8e96e86,Sports (season),football,5,False
w8e96e86,Sports (season),boxing,6,False
w8e96e86,Sports (season),golf,-8,True
w8e96e86,Sports (season),soccer,4,False
w8e96e86,Sports (season),cricket,-2,False
w8e96e86,Sports (season),tennis,1,False
w8e96e86,Sports (season),volleyball,1,False
w8e96e86,Sports (season),lacrosse,-2,False
w8e96e86,Sports (season),badminton,-1,False
w8e96e86,Sports (season),basketball,3,False
w8e96e86,Sports (season),baseball,3,False
w8e96e86,Animals (intimate),gorilla,-5,False
w8e96e86,Animals (intimate),tiger,-7,True
w8e96e86,Animals (intimate),lion,-6,False
w8e96e86,Animals (intimate),cobra,-4,False
w8e96e86,Animals (intimate),lemur,6,False
w8e96e86,Animals (intimate),giraffe,5,False
w8e96e86,Animals (intimate),koala,6,False
w8e96e86,Animals (intimate),jaguar,-5,False
w8e96e86,Animals (intimate),kangaroo,3,False
w8e96e86,Animals (intimate),shark,-4,False
w8e96e86,Animals (intimate),deer,2,False
w8e96e86,Animals (intimate),panda,5,False
w8e96e86,Animals (intimate),zebra,2,False
w8e96e86,Animals (intimate),peacock,2,False
w8e96e86,Animals (intimate),elephant,0,False
w8e96e86,Animals (intimate),snake,4,False
w8e96e86,Animals (intimate),monkey,3,False
w8e96e86,Animals (intimate),penguin,5,False
w8e96e86,Animals (intimate),dolphin,4,False
w8e96e86,Animals (intimate),hippo,-5,False
w8e96e86,Vehicles (commute),helicopter,7,False
w8e96e86,Vehicles (commute),plane,5,False
w8e96e86,Vehicles (commute),unicycle,-5,False
w8e96e86,Vehicles (commute),bus,4,False
w8e96e86,Vehicles (commute),boat,4,False
w8e96e86,Vehicles (commute),scooter,-5,False
w8e96e86,Vehicles (commute),bicycle,-5,True
w8e96e86,Vehicles (commute),limousine,6,False
w8e96e86,Vehicles (commute),car,6,False
w8e96e86,Vehicles (commute),skateboard,-3,False
w8e96e86,Vehicles (commute),train,3,False
w8e96e86,Vehicles (commute),motorcycle,4,False
w8e96e86,Fruit (ripe),grape,6,False
w8e96e86,Fruit (ripe),watermelon,5,False
w8e96e86,Fruit (ripe),blackberry,6,False
w8e96e86,Fruit (ripe),orange,6,False
w8e96e86,Fruit (ripe),raspberry,6,False
w8e96e86,Fruit (ripe),peach,6,False
w8e96e86,Fruit (ripe),strawberry,6,False
w8e96e86,Fruit (ripe),mango,7,False
w8e96e86,Fruit (ripe),pineapple,7,False
w8e96e86,Fruit (ripe),blueberry,6,False
w8e96e86,Fruit (ripe),banana,6,False
w8e96e86,Fruit (ripe),cantaloupe,2,False
w8e96e86,Fruit (ripe),lemon,4,False
w8e96e86,Subjects (school),chemistry,4,False
w8e96e86,Subjects (school),french,-2,False
w8e96e86,Subjects (school),spanish,-2,False
w8e96e86,Subjects (school),english,-3,False
w8e96e86,Subjects (school),calculus,2,False
w8e96e86,Subjects (school),physics,2,False
w8e96e86,Subjects (school),biology,2,False
w8e96e86,Subjects (school),geometry,2,False
w8e96e86,Subjects (school),history,1,False
w8e96e86,Subjects (school),algebra,2,False
w8e96e86,Cities (vacation),Athens,5,False
w8e96e86,Cities (vacation),Vienna,6,False
w8e96e86,Cities (vacation),Venice,6,False
w8e96e86,Cities (vacation),Paris,6,True
w8e96e86,Cities (vacation),Amsterdam,5,False
w8e96e86,Cities (vacation),Madrid,5,False
w8e96e86,Cities (vacation),London,6,False
w8e96e86,Cities (vacation),Rome,6,True
w8a6ffe8,Fruit (ripe),blueberry,-4,True
w8a6ffe8,Fruit (ripe),pineapple,-10,False
w8a6ffe8,Fruit (ripe),mango,10,False
w8a6ffe8,Fruit (ripe),cantaloupe,10,False
w8a6ffe8,Fruit (ripe),watermelon,10,False
w8a6ffe8,Fruit (ripe),blackberry,-10,True
w8a6ffe8,Fruit (ripe),banana,-10,False
w8a6ffe8,Fruit (ripe),raspberry,-10,False
w8a6ffe8,Fruit (ripe),strawberry,-10,False
w8a6ffe8,Fruit (ripe),lemon,4,False
w8a6ffe8,Fruit (ripe),orange,10,False
w8a6ffe8,Fruit (ripe),grape,10,False
w8a6ffe8,Fruit (ripe),peach,10,False
w8a6ffe8,Animals (intimate),hippo,5,False
w8a6ffe8,Animals (intimate),kangaroo,-4,False
w8a6ffe8,Animals (intimate),jaguar,-10,True
w8a6ffe8,Animals (intimate),gorilla,-10,True
w8a6ffe8,Animals (intimate),dolphin,7,False
w8a6ffe8,Animals (intimate),lemur,0,False
w8a6ffe8,Animals (intimate),snake,-10,False
w8a6ffe8,Animals (intimate),elephant,10,False
w8a6ffe8,Animals (intimate),cobra,-10,False
w8a6ffe8,Animals (intimate),shark,-10,False
w8a6ffe8,Animals (intimate),zebra,-1,False
w8a6ffe8,Animals (intimate),deer,-1,False
w8a6ffe8,Animals (intimate),koala,9,False
w8a6ffe8,Animals (intimate),lion,-10,False
w8a6ffe8,Animals (intimate),giraffe,6,False
w8a6ffe8,Animals (intimate),monkey,-5,False
w8a6ffe8,Animals (intimate),panda,10,False
w8a6ffe8,Animals (intimate),tiger,-10,False
w8a6ffe8,Animals (intimate),peacock,5,False
w8a6ffe8,Animals (intimate),penguin,5,False
w8a6ffe8,Subjects (school),english,10,False
w8a6ffe8,Subjects (school),physics,-10,True
w8a6ffe8,Subjects (school),history,10,False
w8a6ffe8,Subjects (school),biology,-10,False
w8a6ffe8,Subjects (school),geometry,-10,True
w8a6ffe8,Subjects (school),calculus,-10,False
w8a6ffe8,Subjects (school),chemistry,-10,True
w8a6ffe8,Subjects (school),spanish,10,False
w8a6ffe8,Subjects (school),french,0,False
w8a6ffe8,Subjects (school),algebra,-10,False
w8a6ffe8,Cities (vacation),Rome,10,False
w8a6ffe8,Cities (vacation),Madrid,10,False
w8a6ffe8,Cities (vacation),London,10,False
w8a6ffe8,Cities (vacation),Amsterdam,10,False
w8a6ffe8,Cities (vacation),Paris,10,False
w8a6ffe8,Cities (vacation),Venice,10,False
w8a6ffe8,Cities (vacation),Athens,10,False
w8a6ffe8,Cities (vacation),Vienna,10,False
w8a6ffe8,Vehicles (commute),limousine,10,False
w8a6ffe8,Vehicles (commute),bicycle,10,False
w8a6ffe8,Vehicles (commute),motorcycle,10,False
w8a6ffe8,Vehicles (commute),skateboard,5,False
w8a6ffe8,Vehicles (commute),train,4,True
w8a6ffe8,Vehicles (commute),helicopter,8,False
w8a6ffe8,Vehicles (commute),car,10,False
w8a6ffe8,Vehicles (commute),boat,-5,False
w8a6ffe8,Vehicles (commute),plane,6,False
w8a6ffe8,Vehicles (commute),bus,-10,True
w8a6ffe8,Vehicles (commute),unicycle,-10,False
w8a6ffe8,Vehicles (commute),scooter,6,False
w8a6ffe8,Sports (season),badminton,10,False
w8a6ffe8,Sports (season),rugby,10,False
w8a6ffe8,Sports (season),basketball,10,False
w8a6ffe8,Sports (season),boxing,10,False
w8a6ffe8,Sports (season),tennis,10,False
w8a6ffe8,Sports (season),bowling,5,False
w8a6ffe8,Sports (season),lacrosse,10,False
w8a6ffe8,Sports (season),football,10,False
w8a6ffe8,Sports (season),cricket,10,False
w8a6ffe8,Sports (season),golf,10,False
w8a6ffe8,Sports (season),soccer,10,False
w8a6ffe8,Sports (season),volleyball,10,False
w8a6ffe8,Sports (season),baseball,10,False
w3af064e,Subjects (magic),algebra,7,False
w3af064e,Subjects (magic),geometry,8,False
w3af064e,Subjects (magic),spanish,10,False
w3af064e,Subjects (magic),english,5,False
w3af064e,Subjects (magic),physics,6,False
w3af064e,Subjects (magic),biology,8,False
w3af064e,Subjects (magic),chemistry,6,False
w3af064e,Subjects (magic),calculus,7,False
w3af064e,Subjects (magic),french,6,False
w3af064e,Subjects (magic),history,2,False
w3af064e,Vehicles (veto),skateboard,0,False
w3af064e,Vehicles (veto),car,-9,False
w3af064e,Vehicles (veto),helicopter,0,False
w3af064e,Vehicles (veto),limousine,0,False
w3af064e,Vehicles (veto),unicycle,0,False
w3af064e,Vehicles (veto),train,0,False
w3af064e,Vehicles (veto),bicycle,-3,False
w3af064e,Vehicles (veto),plane,-9,False
w3af064e,Vehicles (veto),boat,-2,False
w3af064e,Vehicles (veto),bus,0,False
w3af064e,Vehicles (veto),scooter,0,False
w3af064e,Vehicles (veto),motorcycle,-1,False
w3af064e,Sports (silence),golf,0,False
w3af064e,Sports (silence),boxing,-2,False
w3af064e,Sports (silence),volleyball,-3,False
w3af064e,Sports (silence),baseball,-3,False
w3af064e,Sports (silence),bowling,1,False
w3af064e,Sports (silence),lacrosse,0,False
w3af064e,Sports (silence),rugby,0,False
w3af064e,Sports (silence),football,-5,False
w3af064e,Sports (silence),badminton,0,False
w3af064e,Sports (silence),cricket,0,False
w3af064e,Sports (silence),tennis,0,False
w3af064e,Sports (silence),soccer,0,False
w3af064e,Sports (silence),basketball,0,False
w3af064e,Animals (bubble),gorilla,10,False
w3af064e,Animals (bubble),panda,10,False
w3af064e,Animals (bubble),peacock,6,False
w3af064e,Animals (bubble),jaguar,10,False
w3af064e,Animals (bubble),snake,6,False
w3af064e,Animals (bubble),kangaroo,6,False
w3af064e,Animals (bubble),dolphin,10,False
w3af064e,Animals (bubble),shark,7,False
w3af064e,Animals (bubble),hippo,7,False
w3af064e,Animals (bubble),lemur,2,False
w3af064e,Animals (bubble),cobra,4,False
w3af064e,Animals (bubble),giraffe,4,False
w3af064e,Animals (bubble),zebra,3,False
w3af064e,Animals (bubble),penguin,9,False
w3af064e,Animals (bubble),deer,7,False
w3af064e,Animals (bubble),koala,5,False
w3af064e,Animals (bubble),lion,8,False
w3af064e,Animals (bubble),tiger,7,False
w3af064e,Animals (bubble),elephant,5,False
w3af064e,Animals (bubble),monkey,8,False
w3af064e,Cities (moving),Vienna,0,False
w3af064e,Cities (moving),Venice,7,False
w3af064e,Cities (moving),Rome,5,False
w3af064e,Cities (moving),Madrid,4,False
w3af064e,Cities (moving),Amsterdam,4,False
w3af064e,Cities (moving),London,2,False
w3af064e,Cities (moving),Paris,1,False
w3af064e,Cities (moving),Athens,3,False
w3af064e,Fruit (daily),blackberry,9,False
w3af064e,Fruit (daily),mango,10,False
w3af064e,Fruit (daily),grape,6,False
w3af064e,Fruit (daily),watermelon,10,False
w3af064e,Fruit (daily),banana,-6,False
w3af064e,Fruit (daily),strawberry,6,False
w3af064e,Fruit (daily),raspberry,10,False
w3af064e,Fruit (daily),lemon,2,False
w3af064e,Fruit (daily),cantaloupe,-5,False
w3af064e,Fruit (daily),blueberry,2,False
w3af064e,Fruit (daily),orange,5,False
w3af064e,Fruit (daily),pineapple,7,False
w3af064e,Fruit (daily),peach,3,False
wa5a9e95,Subjects (magic),history,2,False
wa5a9e95,Subjects (magic),biology,10,False
wa5a9e95,Subjects (magic),algebra,2,False
wa5a9e95,Subjects (magic),calculus,3,False
wa5a9e95,Subjects (magic),spanish,5,False
wa5a9e95,Subjects (magic),geometry,2,False
wa5a9e95,Subjects (magic),english,5,False
wa5a9e95,Subjects (magic),french,3,False
wa5a9e95,Subjects (magic),physics,3,False
wa5a9e95,Subjects (magic),chemistry,10,False
wa5a9e95,Cities (moving),Amsterdam,5,False
wa5a9e95,Cities (moving),Vienna,5,False
wa5a9e95,Cities (moving),Paris,10,False
wa5a9e95,Cities (moving),Venice,8,False
wa5a9e95,Cities (moving),Athens,5,False
wa5a9e95,Cities (moving),London,9,False
wa5a9e95,Cities (moving),Madrid,7,False
wa5a9e95,Cities (moving),Rome,8,False
wa5a9e95,Animals (bubble),panda,7,False
wa5a9e95,Animals (bubble),jaguar,9,False
wa5a9e95,Animals (bubble),lemur,4,False
wa5a9e95,Animals (bubble),penguin,10,False
wa5a9e95,Animals (bubble),monkey,6,False
wa5a9e95,Animals (bubble),snake,-5,False
wa5a9e95,Animals (bubble),zebra,7,False
wa5a9e95,Animals (bubble),lion,10,False
wa5a9e95,Animals (bubble),giraffe,8,False
wa5a9e95,Animals (bubble),shark,4,False
wa5a9e95,Animals (bubble),cobra,-3,False
wa5a9e95,Animals (bubble),koala,4,False
wa5a9e95,Animals (bubble),tiger,9,False
wa5a9e95,Animals (bubble),deer,6,False
wa5a9e95,Animals (bubble),peacock,8,False
wa5a9e95,Animals (bubble),elephant,8,False
wa5a9e95,Animals (bubble),dolphin,10,False
wa5a9e95,Animals (bubble),kangaroo,6,False
wa5a9e95,Animals (bubble),hippo,-4,False
wa5a9e95,Animals (bubble),gorilla,7,False
wa5a9e95,Fruit (daily),peach,-2,False
wa5a9e95,Fruit (daily),blackberry,10,False
wa5a9e95,Fruit (daily),grape,7,False
wa5a9e95,Fruit (daily),raspberry,9,False
wa5a9e95,Fruit (daily),mango,-3,False
wa5a9e95,Fruit (daily),lemon,-2,False
wa5a9e95,Fruit (daily),banana,-5,False
wa5a9e95,Fruit (daily),orange,5,False
wa5a9e95,Fruit (daily),blueberry,4,False
wa5a9e95,Fruit (daily),pineapple,10,False
wa5a9e95,Fruit (daily),strawberry,10,False
wa5a9e95,Fruit (daily),cantaloupe,-4,False
wa5a9e95,Fruit (daily),watermelon,-7,False
wa5a9e95,Sports (silence),lacrosse,9,False
wa5a9e95,Sports (silence),basketball,3,False
wa5a9e95,Sports (silence),boxing,-6,False
wa5a9e95,Sports (silence),volleyball,-10,False
wa5a9e95,Sports (silence),rugby,7,False
wa5a9e95,Sports (silence),bowling,6,False
wa5a9e95,Sports (silence),golf,10,False
wa5a9e95,Sports (silence),football,3,False
wa5a9e95,Sports (silence),soccer,-3,False
wa5a9e95,Sports (silence),baseball,-6,False
wa5a9e95,Sports (silence),tennis,3,False
wa5a9e95,Sports (silence),badminton,6,False
wa5a9e95,Sports (silence),cricket,9,False
wa5a9e95,Vehicles (veto),train,9,False
wa5a9e95,Vehicles (veto),car,-9,False
wa5a9e95,Vehicles (veto),limousine,9,False
wa5a9e95,Vehicles (veto),bus,1,False
wa5a9e95,Vehicles (veto),scooter,10,False
wa5a9e95,Vehicles (veto),plane,5,False
wa5a9e95,Vehicles (veto),boat,-5,False
wa5a9e95,Vehicles (veto),helicopter,6,False
wa5a9e95,Vehicles (veto),bicycle,-3,False
wa5a9e95,Vehicles (veto),motorcycle,2,False
wa5a9e95,Vehicles (veto),unicycle,9,False
wa5a9e95,Vehicles (veto),skateboard,-2,False
wc5f11b4,Sports (silence),volleyball,0,False
wc5f11b4,Sports (silence),basketball,10,True
wc5f11b4,Sports (silence),soccer,0,False
wc5f11b4,Sports (silence),bowling,0,False
wc5f11b4,Sports (silence),rugby,0,False
wc5f11b4,Sports (silence),football,10,False
wc5f11b4,Sports (silence),lacrosse,0,False
wc5f11b4,Sports (silence),tennis,3,False
wc5f11b4,Sports (silence),cricket,0,False
wc5f11b4,Sports (silence),golf,4,False
wc5f11b4,Sports (silence),baseball,10,True
wc5f11b4,Sports (silence),badminton,0,False
wc5f11b4,Sports (silence),boxing,6,False
wc5f11b4,Vehicles (veto),plane,0,False
wc5f11b4,Vehicles (veto),unicycle,0,False
wc5f11b4,Vehicles (veto),scooter,0,True
wc5f11b4,Vehicles (veto),skateboard,0,False
wc5f11b4,Vehicles (veto),helicopter,-8,False
wc5f11b4,Vehicles (veto),limousine,0,False
wc5f11b4,Vehicles (veto),motorcycle,6,True
wc5f11b4,Vehicles (veto),train,8,False
wc5f11b4,Vehicles (veto),bicycle,-5,False
wc5f11b4,Vehicles (veto),boat,0,False
wc5f11b4,Vehicles (veto),bus,-7,False
wc5f11b4,Vehicles (veto),car,-10,True
wc5f11b4,Animals (bubble),snake,6,False
wc5f11b4,Animals (bubble),lemur,6,False
wc5f11b4,Animals (bubble),hippo,3,False
wc5f11b4,Animals (bubble),penguin,9,False
wc5f11b4,Animals (bubble),elephant,9,False
wc5f11b4,Animals (bubble),gorilla,3,False
wc5f11b4,Animals (bubble),dolphin,0,False
wc5f11b4,Animals (bubble),peacock,0,False
wc5f11b4,Animals (bubble),kangaroo,5,False
wc5f11b4,Animals (bubble),zebra,1,False
wc5f11b4,Animals (bubble),deer,2,False
wc5f11b4,Animals (bubble),lion,10,False
wc5f11b4,Animals (bubble),panda,9,False
wc5f11b4,Animals (bubble),koala,7,False
wc5f11b4,Animals (bubble),shark,7,False
wc5f11b4,Animals (bubble),monkey,5,False
wc5f11b4,Animals (bubble),jaguar,10,False
wc5f11b4,Animals (bubble),giraffe,0,False
wc5f11b4,Animals (bubble),tiger,10,False
wc5f11b4,Animals (bubble),cobra,6,False
wc5f11b4,Cities (moving),Rome,8,False
wc5f11b4,Cities (moving),Amsterdam,5,False
wc5f11b4,Cities (moving),London,10,False
wc5f11b4,Cities (moving),Vienna,4,False
wc5f11b4,Cities (moving),Athens,8,False
wc5f11b4,Cities (moving),Venice,4,False
wc5f11b4,Cities (moving),Madrid,6,False
wc5f11b4,Cities (moving),Paris,7,False
wc5f11b4,Subjects (magic),history,10,False
wc5f11b4,Subjects (magic),spanish,7,False
wc5f11b4,Subjects (magic),geometry,2,False
wc5f11b4,Subjects (magic),physics,10,False
wc5f11b4,Subjects (magic),algebra,4,False
wc5f11b4,Subjects (magic),biology,7,False
wc5f11b4,Subjects (magic),french,9,False
wc5f11b4,Subjects (magic),english,10,False
wc5f11b4,Subjects (magic),chemistry,10,False
wc5f11b4,Subjects (magic),calculus,4,False
wc5f11b4,Fruit (daily),grape,8,False
wc5f11b4,Fruit (daily),blackberry,1,False
wc5f11b4,Fruit (daily),orange,8,False
wc5f11b4,Fruit (daily),raspberry,1,False
wc5f11b4,Fruit (daily),watermelon,5,False
wc5f11b4,Fruit (daily),mango,10,True
wc5f11b4,Fruit (daily),strawberry,10,False
wc5f11b4,Fruit (daily),banana,9,False
wc5f11b4,Fruit (daily),peach,10,False
wc5f11b4,Fruit (daily),lemon,9,False
wc5f11b4,Fruit (daily),cantaloupe,10,False
wc5f11b4,Fruit (daily),pineapple,10,True
wc5f11b4,Fruit (daily),blueberry,0,False
w00ba085,Subjects (school),biology,7,True
w00ba085,Subjects (school),algebra,7,False
w00ba085,Subjects (school),geometry,3,False
w00ba085,Subjects (school),physics,-2,False
w00ba085,Subjects (school),english,2,False
w00ba085,Subjects (school),chemistry,6,False
w00ba085,Subjects (school),history,6,False
w00ba085,Subjects (school),calculus,4,True
w00ba085,Subjects (school),french,-4,False
w00ba085,Subjects (school),spanish,2,False
w00ba085,Fruit (ripe),raspberry,-5,False
w00ba085,Fruit (ripe),blackberry,-5,False
w00ba085,Fruit (ripe),mango,10,False
w00ba085,Fruit (ripe),cantaloupe,2,False
w00ba085,Fruit (ripe),peach,2,False
w00ba085,Fruit (ripe),lemon,4,False
w00ba085,Fruit (ripe),strawberry,10,True
w00ba085,Fruit (ripe),pineapple,10,False
w00ba085,Fruit (ripe),watermelon,10,False
w00ba085,Fruit (ripe),grape,7,False
w00ba085,Fruit (ripe),orange,7,False
w00ba085,Fruit (ripe),blueberry,-5,False
w00ba085,Fruit (ripe),banana,4,False
w00ba085,Cities (vacation),Venice,7,False
w00ba085,Cities (vacation),Madrid,7,False
w00ba085,Cities (vacation),Paris,7,False
w00ba085,Cities (vacation),Athens,7,False
w00ba085,Cities (vacation),Vienna,7,False
w00ba085,Cities (vacation),Amsterdam,10,False
w00ba085,Cities (vacation),London,10,False
w00ba085,Cities (vacation),Rome,8,True
w00ba085,Sports (season),boxing,-10,False
w00ba085,Sports (season),basketball,-6,False
w00ba085,Sports (season),golf,-10,False
w00ba085,Sports (season),baseball,-10,False
w00ba085,Sports (season),soccer,4,False
w00ba085,Sports (season),cricket,-2,False
w00ba085,Sports (season),badminton,-10,False
w00ba085,Sports (season),rugby,3,False
w00ba085,Sports (season),tennis,-10,False
w00ba085,Sports (season),lacrosse,-10,False
w00ba085,Sports (season),volleyball,-10,False
w00ba085,Sports (season),bowling,-10,False
w00ba085,Sports (season),football,10,False
w00ba085,Animals (intimate),shark,-10,False
w00ba085,Animals (intimate),hippo,-5,False
w00ba085,Animals (intimate),panda,10,False
w00ba085,Animals (intimate),deer,-5,False
w00ba085,Animals (intimate),giraffe,6,False
w00ba085,Animals (intimate),peacock,-2,False
w00ba085,Animals (intimate),elephant,2,False
w00ba085,Animals (intimate),monkey,-10,False
w00ba085,Animals (intimate),lemur,2,False
w00ba085,Animals (intimate),tiger,-10,False
w00ba085,Animals (intimate),gorilla,-10,False
w00ba085,Animals (intimate),snake,-10,False
w00ba085,Animals (intimate),koala,-10,False
w00ba085,Animals (intimate),dolphin,5,False
w00ba085,Animals (intimate),kangaroo,4,False
w00ba085,Animals (intimate),zebra,2,False
w00ba085,Animals (intimate),jaguar,-10,False
w00ba085,Animals (intimate),penguin,10,False
w00ba085,Animals (intimate),cobra,-10,False
w00ba085,Animals (intimate),lion,-10,False
w00ba085,Vehicles (commute),limousine,10,False
w00ba085,Vehicles (commute),boat,10,False
w00ba085,Vehicles (commute),motorcycle,-10,False
w00ba085,Vehicles (commute),helicopter,-4,False
w00ba085,Vehicles (commute),car,2,False
w00ba085,Vehicles (commute),plane,2,False
w00ba085,Vehicles (commute),train,10,False
w00ba085,Vehicles (commute),scooter,6,True
w00ba085,Vehicles (commute),bus,-4,False
w00ba085,Vehicles (commute),unicycle,-4,False
w00ba085,Vehicles (commute),bicycle,2,False
w00ba085,Vehicles (commute),skateboard,-2,False
w245ea5b,Subjects (school),physics,-2,False
w245ea5b,Subjects (school),history,10,False
w245ea5b,Subjects (school),biology,2,False
w245ea5b,Subjects (school),english,8,True
w245ea5b,Subjects (school),geometry,-1,False
w245ea5b,Subjects (school),french,5,False
w245ea5b,Subjects (school),chemistry,-4,False
w245ea5b,Subjects (school),calculus,-5,False
w245ea5b,Subjects (school),algebra,7,False
w245ea5b,Subjects (school),spanish,-8,False
w245ea5b,Fruit (ripe),blackberry,-4,False
w245ea5b,Fruit (ripe),pineapple,1,True
w245ea5b,Fruit (ripe),strawberry,-2,False
w245ea5b,Fruit (ripe),peach,-4,False
w245ea5b,Fruit (ripe),banana,-8,True
w245ea5b,Fruit (ripe),grape,6,False
w245ea5b,Fruit (ripe),lemon,10,False
w245ea5b,Fruit (ripe),cantaloupe,-5,False
w245ea5b,Fruit (ripe),mango,-6,False
w245ea5b,Fruit (ripe),orange,4,False
w245ea5b,Fruit (ripe),raspberry,-2,False
w245ea5b,Fruit (ripe),watermelon,4,False
w245ea5b,Fruit (ripe),blueberry,2,False
w245ea5b,Animals (intimate),panda,1,False
w245ea5b,Animals (intimate),jaguar,-10,False
w245ea5b,Animals (intimate),snake,-2,False
w245ea5b,Animals (intimate),hippo,-9,False
w245ea5b,Animals (intimate),monkey,-2,False
w245ea5b,Animals (intimate),zebra,2,False
w245ea5b,Animals (intimate),deer,7,False
w245ea5b,Animals (intimate),cobra,-8,False
w245ea5b,Animals (intimate),kangaroo,-1,False
w245ea5b,Animals (intimate),gorilla,-3,False
w245ea5b,Animals (intimate),penguin,7,False
w245ea5b,Animals (intimate),dolphin,3,False
w245ea5b,Animals (intimate),giraffe,5,False
w245ea5b,Animals (intimate),shark,-10,False
w245ea5b,Animals (intimate),tiger,-10,False
w245ea5b,Animals (intimate),lemur,7,True
w245ea5b,Animals (intimate),lion,-10,False
w245ea5b,Animals (intimate),peacock,6,False
w245ea5b,Animals (intimate),koala,7,False
w245ea5b,Animals (intimate),elephant,-3,False
w245ea5b,Sports (season),badminton,0,False
w245ea5b,Sports (season),rugby,1,False
w245ea5b,Sports (season),lacrosse,-1,False
w245ea5b,Sports (season),soccer,2,False
w245ea5b,Sports (season),football,1,True
w245ea5b,Sports (season),basketball,2,True
w245ea5b,Sports (season),baseball,-6,False
w245ea5b,Sports (season),tennis,-1,False
w245ea5b,Sports (season),boxing,-10,False
w245ea5b,Sports (season),golf,-8,False
w245ea5b,Sports (season),cricket,0,False
w245ea5b,Sports (season),bowling,-1,False
w245ea5b,Sports (season),volleyball,1,False
w245ea5b,Vehicles (commute),bus,-2,False
w245ea5b,Vehicles (commute),helicopter,-8,False
w245ea5b,Vehicles (commute),car,10,False
w245ea5b,Vehicles (commute),limousine,5,False
w245ea5b,Vehicles (commute),boat,-10,False
w245ea5b,Vehicles (commute),bicycle,1,False
w245ea5b,Vehicles (commute),unicycle,-5,False
w245ea5b,Vehicles (commute),train,3,False
w245ea5b,Vehicles (commute),motorcycle,-4,False
w245ea5b,Vehicles (commute),skateboard,-2,False
w245ea5b,Vehicles (commute),scooter,2,False
w245ea5b,Vehicles (commute),plane,-10,False
w245ea5b,Cities (vacation),Paris,10,True
w245ea5b,Cities (vacation),Athens,10,False
w245ea5b,Cities (vacation),Madrid,10,False
w245ea5b,Cities (vacation),Rome,10,False
w245ea5b,Cities (vacation),Amsterdam,5,False
w245ea5b,Cities (vacation),Venice,10,False
w245ea5b,Cities (vacation),London,10,False
w245ea5b,Cities (vacation),Vienna,5,False
wf28644e,Vehicles (commute),train,-10,True
wf28644e,Vehicles (commute),boat,-10,False
wf28644e,Vehicles (commute),car,10,False
wf28644e,Vehicles (commute),motorcycle,-6,False
wf28644e,Vehicles (commute),scooter,-3,False
wf28644e,Vehicles (commute),plane,-10,False
wf28644e,Vehicles (commute),helicopter,-10,False
wf28644e,Vehicles (commute),skateboard,-8,False
wf28644e,Vehicles (commute),limousine,2,False
wf28644e,Vehicles (commute),unicycle,-10,False
wf28644e,Vehicles (commute),bicycle,-1,False
wf28644e,Vehicles (commute),bus,-10,False
wf28644e,Cities (vacation),Rome,5,True
wf28644e,Cities (vacation),Paris,2,True
wf28644e,Cities (vacation),Venice,0,False
wf28644e,Cities (vacation),Amsterdam,10,False
wf28644e,Cities (vacation),London,7,True
wf28644e,Cities (vacation),Madrid,10,False
